"","avg_1","avg_2","avg_3","med_1","med_2","med_3","var_1","var_2","var_3"
"530",943.46265060241,217.812048192771,136.855421686747,416,90,52,1433219.82408474,98098.6071008672,35184.5732495198
"531",922.804819277108,222.151807228916,131.655421686747,431,94,56,1422360.94007334,76223.0711017985,30999.3230079739
"532",975.701204819277,216.915662650602,132.284337349398,393,94,54,1846550.82354927,79675.0435946685,31201.9817589197
"533",1021.70602409639,220.272289156626,132.559036144578,414,88,59,2143913.48341773,92452.5561143123,32982.3678831267
"534",952.180722891566,240.240963855422,138.563855421687,407,104,59,1533527.44310576,103516.458704383,38777.6281590129
"535",938.877108433735,221.575903614458,139.089156626506,393,86,59,1404450.18051336,98322.9791281066,32544.8736744078
"536",956.361445783133,213.103614457831,128.506024096386,379,90,56,1475463.72894476,96185.2670158897,32634.0911471975
"537",924.4,224.824096385542,130.559036144578,391,92,54,1518887.11014493,93317.2467609569,35730.9959024504
"538",1026.46265060241,214.031325301205,122.265060240964,419,85,43,2320381.4327804,106695.088388336,29422.5769163611
"539",1015.33975903614,206.713253012048,139.556626506024,429,94,60,2115627.63066178,73523.7122635469,34883.7594668529
"540",905.527710843373,202.501204819277,125.142168674699,426,95,54,1743108.0565974,82121.390699028,25251.7406088121
"541",1016.05301204819,213.202409638554,138.072289156627,411,93,56,2080130.08897037,107486.867143938,37077.1348582737
"542",1013.6265060241,220.412048192771,143.660240963855,423,85,58,1961709.71765322,102594.08342937,43098.0847680577
"543",981.315662650602,221.631325301205,134.534939759036,400,82,60,1693035.68030964,90026.1850066934,29493.2493801292
"544",1001.23373493976,224.556626506024,139.865060240964,441,92,58,1781586.8993423,97937.7642977708,44626.8996216751
